bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count
46012,16 Lighthouse Road (Cedar Cove  #1),Debbie Macomber,4.08,739420232,9.78074E+12,eng,377,9921,624
46016,The Octopus (The Lighthouse Family  #5),Cynthia Rylant-Preston McDaniels,4.16,689862466,9.78069E+12,eng,64,117,11
46019,The Skull Beneath the Skin (Cordelia Gray  #2),P.D. James,3.8,743222059,9.78074E+12,eng,352,4707,206
46020,Devices and Desires (Adam Dalgliesh #8),P.D. James,4,446679194,9.78045E+12,eng,480,8214,311
46024,An Unsuitable Job For A Woman (Cordelia Gray  #1),P.D. James,3.83,743222040,9.78074E+12,eng,208,33,2
46025,The Cutting Room,Louise Welsh,3.62,1841954748,9.78184E+12,eng,294,2199,169
46036,A Woman Speaks: The Lectures  Seminars and Interviews of AnaÃ¯s Nin,AnaÃ¯s Nin-Evelyn Hinz,4.16,804006946,9.7808E+12,eng,288,184,14
46043,The Diary of AnaÃ¯s Nin  Vol. 7: 1966-1974,AnaÃ¯s Nin-Gunther Stuhlmann,4.16,156260352,9.78016E+12,eng,384,315,8
46052,The Journals of AnaÃ¯s Nin 1947-1955,AnaÃ¯s Nin-Gunther Stuhlmann,4.2,720604737,9.78072E+12,eng,275,1,0
46063,The Journals of AnaÃ¯s Nin Volume One (1931-34),AnaÃ¯s Nin,4.11,704330768,9.7807E+12,eng,378,26,1
46067,Incest: From A Journal of Love - The Unexpurgated Diary of AnaÃ¯s Nin (1932-1934),AnaÃ¯s Nin-Rupert Pole-Gunther Stuhlmann,4,156443007,9.78016E+12,eng,432,279,13
46069,Lords of the White Castle (FitzWarin  #2),Elizabeth Chadwick,4.21,312288271,9.78031E+12,eng,624,1485,82
46074,Limbo: Blue-Collar Roots  White-Collar Dreams,Alfred Lubrano,4.11,471714399,9.78047E+12,en-US,248,559,81
46084,Agile Web Development with Rails,Dave Thomas-David Heinemeier Hansson-Leon Breedt-Mike Clark-James Duncan Davidson-Justin Gehtland-Andreas Schwarz,3.88,977616630,9.78098E+12,en-US,719,162,12
46087,The White Hotel,D.M. Thomas,3.83,753809257,9.78075E+12,eng,240,3058,225
46090,The White Rhino Hotel,Bartle Bull,3.94,786707984,9.78079E+12,eng,416,227,22
46094,The Diary of Virginia Woolf  Volume Four: 1931-1935,Virginia Woolf-Anne Olivier Bell-Andrew McNeillie,4.44,156260395,9.78016E+12,eng,420,213,6
46096,Virginia Woolf Reader,Virginia Woolf-Mitchell Alexander Leaska,4.1,156935902,9.78016E+12,eng,384,163,16
46105,Between the Acts,Virginia Woolf,3.64,015611870X,9.78016E+12,eng,224,4202,204
46111,Voices from Vietnam,Richard Burks Verrone-Laura M. Calkins,3.92,715320327,9.78072E+12,eng,288,12,2
46114,The Waves,Virginia Woolf,4.14,156949601,9.78016E+12,eng,297,19210,1239
46115,Jesus and the Eyewitnesses: The Gospels as Eyewitness Testimony,Richard Bauckham,4.3,802831621,9.7808E+12,eng,538,632,63
46119,London (Eyewitness Travel Guide),Michael Leapman-Roger  Williams,4.1,756615461,9.78076E+12,eng,448,2113,21
46127,Spain (Eyewitness Travel Guides),John Ardagh-Nick Inman-Catherine Day-Lesley McCave,4.22,756615518,9.78076E+12,eng,720,132,7
46129,Greece  Athens and the Mainland (Eyewitness Travel Guide),Marc S. Dubin,4.08,756626366,9.78076E+12,eng,352,52,5
46130,Washington  D.C.,Alice Leccese Powers-Susan Burke,4.01,756615526,9.78076E+12,eng,240,119,7
46132,Mrs. Dalloway,Virginia Woolf-Maureen Howard,3.79,156628708,9.78016E+12,eng,197,7971,679
46133,Orlando,Virginia Woolf,3.86,015670160X,9.78016E+12,eng,333,1602,173
46135,The Wishing Box,Dashka Slater,3.05,811826066,9.78081E+12,eng,300,188,34
46137,The Sharpshooter Blues,Lewis Nordan,4.15,1565121821,9.78157E+12,eng,398,371,41
46147,Hemingway in Paris: Parisian Walks for the Literary Traveller,NoÃ«l Riley Fitch,3.96,1853361062,9.78185E+12,eng,195,8,0
46151,Appetite for Life: The Biography of Julia Child,NoÃ«l Riley Fitch-Nadia May,4.06,786113340,9.78079E+12,eng,0,37,5
46156,A Literate Passion: Letters of AnaÃ¯s Nin  Henry Miller  1932-1953,AnaÃ¯s Nin-Henry Miller,4.18,015652791X,9.78016E+12,eng,448,1742,49
46157,Death in the Garden,Elizabeth Ironside,3.65,1933397179,9.78193E+12,eng,294,601,132
46164,Tender Is the Night,F. Scott Fitzgerald,3.82,068480154X,9.78068E+12,eng,315,90467,3227
46165,This Side of Paradise,F. Scott Fitzgerald,3.67,684843781,9.78068E+12,eng,288,44615,2358
46166,The Beautiful and Damned,F. Scott Fitzgerald,3.75,684801558,9.78068E+12,eng,464,408,54
46168,The Sun Also Rises,Ernest Hemingway,3.82,684800713,9.78068E+12,eng,251,5904,551
46169,A Moveable Feast,Ernest Hemingway,4.04,068482499X,9.78068E+12,eng,211,4529,567
46171,Rayuela,Julio CortÃ¡zar-AndrÃ©s AmorÃ_s,4.24,8437604575,9.78844E+12,spa,752,6355,338
46180,Julio CortÃ¡zar: Rayuela (Critical Guides to Spanish Texts),Robert Brody,4.4,729300145,9.78073E+12,eng,85,4835,78
46181,The Virgin Suicides,Jeffrey Eugenides,3.84,446670251,9.78045E+12,en-US,249,7742,702
46182,In Watermelon Sugar,Richard Brautigan,4.02,99437597,9.7801E+12,eng,144,9594,586
46184,El hijo del acordeonista,Bernardo Atxaga,3.67,9870400108,9.78987E+12,spa,560,86,5
46186,Parenting With Love and Logic,Foster W. Cline-Jim Fay,4.07,1576839540,9.78158E+12,eng,271,9486,1169
46188,Getting the Love You Want : A Guide for Couples,Harville Hendrix,4.07,743495926,9.78074E+12,en-US,336,5513,242
46189,Guess How Much I Love You Big Book,Sam McBratney-Anita Jeram,4.36,763621064,9.78076E+12,en-GB,32,273,30
46190,Love Is a Mix Tape,Rob Sheffield,3.84,1400083028,9.7814E+12,en-US,224,24366,2157
46195,Ten Things I Wish I'd Known--Before I Went Out Into the Real World,Maria Shriver,3.69,446526126,9.78045E+12,eng,144,980,135
46196,My Name Is MarÃ_a Isabel,Alma Flor Ada-Kathryn Dyble Thompson-Ana M. Cerro,3.88,068980217X,9.78069E+12,eng,64,450,91
46199,Letters to a Young Poet,Rainer Maria Rilke-Reginald Snell-Franz Xaver Kappus,4.33,486422453,9.78049E+12,eng,80,30561,1748
46201,The Selected Poetry of Rainer Maria Rilke,Rainer Maria Rilke-Stephen Mitchell-Robert Hass,4.41,679722017,9.78068E+12,mul,356,12174,267
46202,Magic Study (Study  #2),Maria V. Snyder,4.06,373802498,9.78037E+12,eng,392,53865,3095
46204,An Invisible Sign of My Own,Aimee Bender,3.68,385492243,9.78039E+12,eng,256,3624,412
46205,Willful Creatures,Aimee Bender,3.99,385720971,9.78039E+12,eng,208,4119,416
46206,The Secret Society of Demolition Writers,Marc Parent-Anna Quindlen-John Burnham Schwartz-Alice Sebold-Lauren Slater-Aimee Bender-Benjamin Cheever-Michael Connelly-Sebastian Junger-Elizabeth McCracken-Rosie O'Donnell-Chris Offutt,3.12,1400062640,9.7814E+12,eng,244,126,19
46207,La Fille en jupe inflammable,Aimee Bender-Michel Lederer,3.88,2879292220,9.78288E+12,fre,235,2,0
46211,Incident Response & Computer Forensics,Chris Prosise-Kevin Mandia-Matt Pepe-Scott Larson,3.68,007222696X,9.78007E+12,en-US,507,44,4
46212,The Ox-Bow Incident,Walter Van Tilburg Clark-Wallace Stegner,3.82,812972589,9.78081E+12,eng,247,4116,320
46214,The Chaneysville Incident,David  Bradley,3.96,60916818,9.78006E+12,eng,448,650,83
46221,Norwegian Wood,Haruki Murakami-Jefferson JosÃ© Teixeira,4.03,8573025972,9.78857E+12,por,356,33,1
46223,Norwegian Wood,Haruki Murakami,4.03,1860468004,9.78186E+12,eng,494,101,4
46227,Ask the Dust (The Saga of Arthur Bandini  #3),John Fante-Charles Bukowski,4.12,60822554,9.78006E+12,eng,165,18561,1120
46230,McSweeney's Enchanted Chamber of Astonishing Stories,Michael Chabon-Mike Mignola-Margaret Atwood-David Mitchell-Jonathan Lethem-Ayelet Waldman-Steve Erickson-Stephen King-Jason Roberts-Heidi Julavits-Roddy Doyle-Daniel Handler-Charles D'Ambrosio-Poppy Z. Brite-China MiÃ©ville-Joyce Carol Oates-Peter Straub-McSweeney's Publishing,3.53,1400078741,9.7814E+12,eng,328,939,93
46231,The Portable Dorothy Parker,Dorothy Parker-Brendan Gill,4.34,140150749,9.78014E+12,eng,610,9391,322
46233,Diaries  1910 1923,Franz Kafka-Joseph Kresh,4.23,805204245,9.78081E+12,eng,345,8,1
46236,La condena,Franz Kafka-Juan Rodolfo Wilcock,3.79,8420613991,9.78842E+12,spa,206,91,6
46240,The Metamorphosis,Franz Kafka-Malcolm Pasley,3.8,140283366,9.78014E+12,en-US,216,273,23
46244,Thermodynamics  Kinetic Theory  and Statistical Thermodynamics,Francis Weston Sears,4.32,020106894X,9.7802E+12,eng,454,38,4
46246,Lawrence Durrell: A Biography,Ian S. MacNiven,4.04,571172482,9.78057E+12,eng,801,24,2
46249,Justine,Lawrence Durrell,3.9,671771302,9.78067E+12,eng,253,44,7
46252,Justine (El cuarteto de AlejandrÃ_a  #1),Lawrence Durrell-Aurora BernÃ¡rdez,3.9,8435015521,9.78844E+12,spa,276,30,3
46255,Aspects of the Novel,E.M. Forster,3.83,8171565646,9.78817E+12,eng,141,10,2
46257,Starplex,Robert J. Sawyer,3.83,441003729,9.78044E+12,en-US,289,1267,90
46260,Confessions of a Teenage Drama Queen (Confessions of a Teenage Drama Queen  #1),Dyan Sheldon,3.34,763628271,9.78076E+12,eng,272,3259,171
46262,Sophie Pitt-Turnbull Discovers America,Dyan Sheldon,3.22,763632953,9.78076E+12,eng,192,134,12
46264,Deep and Meaningful Diaries from Planet Janet,Dyan Sheldon,3.49,763632163,9.78076E+12,eng,438,39,10
46269,A Persian Requiem,Simin Daneshvar-Roxane Zand,3.89,080761274X,9.78081E+12,eng,279,48,5
46273,El bazar Vakil,Simin Daneshvar,4.25,9580418365,9.78958E+12,spa,182,4,0
46276,The Grass Dancer,Susan Power,3.96,425159531,9.78043E+12,eng,352,2202,126
46277,Green Grass  Running Water,Thomas King,4.02,553373684,9.78055E+12,eng,469,5251,278
46279,The Everglades: River of Grass,Marjory Stoneman Douglas-Robert Fink,4.15,1561641359,9.78156E+12,eng,480,383,56
46280,Grass Roots (Will Lee  #4),Stuart Woods,4,61014222,9.78006E+12,en-US,496,1821,71
46281,The Color Encyclopedia of Ornamental Grasses: Sedges  Rushes  Restios  Cat-Tails  and Selected Bamboos,Rick Darke,3.98,881924644,9.78088E+12,eng,326,38,2
46289,The Hafez Poems of Gertrude Bell,Hafez-Gertrude Bell-Edward Denison Ross,4.48,936347392,9.78094E+12,eng,186,50,3
46292,The Divan,Hafez,4.63,9646534783,9.78965E+12,eng,566,3035,89
46297,Der Kampf mit dem DÃ_mon: HÃ¶lderlin. Kleist. Nietzsche,Stefan Zweig,4.11,3100970489,9.7831E+12,ger,285,1,1
46298,Resurrection from the Underground: Feodor Dostoevsky,RenÃ© Girard-James G. Williams,4.19,824516087,9.78082E+12,eng,167,51,6
46303,The Short Novels of Dostoevsky,Fyodor Dostoyevsky-Constance Garnett-Thomas Mann,4.23,9997406745,9.79E+12,eng,831,20,4
46306,The Complete Fairy Tales,Hans Christian Andersen-Lily Owens-Arthur Rackham-Hans Richter,4.28,517092913,9.78052E+12,eng,803,95929,439
46308,The Classic Treasury of Hans Christian Andersen,Hans Christian Andersen-Christian Birmingham,4.24,076241393X,9.78076E+12,en-US,156,107,5
46310,Andersen's Fairy Tales 2CD,Hans Christian Andersen-Erica Johns,4.28,9626340126,9.78963E+12,eng,3,9,0
46313,Hans Andersen's Fairy Tales: A Selection,Hans Christian Andersen-Vilhelm Pedersen-Lorenz Frohlich-Naomi Lewis-L.W. Kingsland,3.9,192835076,9.78019E+12,eng,376,17,1
46314,The Complete Fairy Tales and Stories,Hans Christian Andersen-Erik Christian Haugaard-Virginia Haviland,4.28,385189516,9.78039E+12,eng,1101,255,25
46323,Mary,Vladimir Nabokov-Michael Glenny,3.67,679726209,9.78068E+12,eng,114,3267,182
46325,Dr Jekyll and Mr Hyde,Robert Louis Stevenson-Vladimir Nabokov,3.8,451523938,9.78045E+12,en-US,128,434,31
46326,The Eye,Vladimir Nabokov-Dmitri Nabokov,3.68,067972723X,9.78068E+12,eng,104,2772,163
46335,Great Expectations,Charles Dickens-George Bernard Shaw,3.76,375757015,9.78038E+12,eng,480,355,37
46340,Oliver Twist,Pauline Francis-Charles Dickens,3.66,237525372,9.78024E+12,eng,48,92,5
46347,All the Shah's Men: An American Coup and the Roots of Middle East Terror,Stephen Kinzer,4.24,471678783,9.78047E+12,eng,272,4933,517
46349,Funny in Farsi: A Memoir of Growing Up Iranian in America,Firoozeh Dumas,3.79,812968379,9.78081E+12,eng,240,12072,1960
46362,Â¿DÃ_nde estÃ¡ el ombliguito?,Karen Katz,4.01,689869770,9.78069E+12,spa,14,55,2
46364,Dogs (Baby Einstein),Julie Aigner-Clark,3.81,078680839X,9.78079E+12,eng,20,26,4
46365,Eat! (Baby Faces),Roberta Grobel Intrater,3.95,439420067,9.78044E+12,eng,10,54,9
46368,Baby-Sitters on Board! (The Baby-Sitters Club Super Special  #1),Ann M. Martin,3.86,590442406,9.78059E+12,eng,224,4015,98
46370,Baby's Animal Friends (A Chunky Book),Phoebe Dunn,3.4,394895835,9.78039E+12,en-US,28,15,0
46373,What Does Violet See? Raindrops and Puddles (Baby Einstein),Julie Aigner-Clark-Nadeem Zaidi,3.25,786808713,9.78079E+12,eng,18,16,0
46375,Birds (Baby Einstein),Julie Aigner-Clark,3.78,786808373,9.78079E+12,eng,20,9,1
46377,Neighborhood Animals (Baby Einstein),Marilyn Singer-Nadeem Zaidi,3.89,786808063,9.78079E+12,eng,16,180,11
46382,If You Dont Know By Now (Destiny  Texas),Teresa Southwick-Mary-Theresa Hussey,3.06,373195605,9.78037E+12,eng,192,6,0
46387,Advances in Polymer Science  Volume 194: Enzyme-Catalyzed Synthesis of Polymers,Shiro Kobayashi-David L. Kaplan-Helmut Ritter,0,3540292128,9.78354E+12,eng,254,0,0
46409,Introduction to Sociology,Anthony Giddens-Richard P. Appelbaum-Mitchell Duneier,3.96,393929213,9.78039E+11,en-US,683,154,7
46412,The Consequences of Modernity,Anthony Giddens,3.79,804718911,9.7808E+12,eng,188,559,21
46423,Sociology,Anthony Giddens,3.96,074563379X,9.78075E+12,eng,1000,974,38
46429,A Coffin for Dimitrios (Charles Latimer  #1),Eric Ambler,3.92,375726713,9.78038E+12,eng,304,4888,297
46430,Journey Into Fear,Eric Ambler,3.92,375726721,9.78038E+12,eng,288,2185,127
46431,Marketing and the Bottom Line: The Marketing Metrics to Pump Up Cash Flow,Tim Ambler,3.82,273661949,9.78027E+12,en-US,336,17,0
46434,The Light of Day,Eric Ambler,3.74,375726799,9.78038E+12,eng,224,742,85
46438,The Last Templar (Templar  #1),Raymond Khoury,3.6,451219953,9.78045E+12,eng,523,36519,1379
46448,The Levanter,Eric Ambler,3.76,1842431498,9.78184E+12,eng,320,260,31
46452,The Schirmer Inheritance,Eric Ambler-Giorgio Manganelli,3.68,375726764,9.78038E+12,eng,219,377,48
46456,The Women's Room,Marilyn French,3.95,1860492827,9.78186E+12,eng,526,6219,398
46459,A Murder of Quality (George Smiley #2),John le CarrÃ©-Otto Penzler,3.6,802714420,9.7808E+12,eng,152,110,15
46462,The Secret Pilgrim,John le CarrÃ©,3.94,340552050,9.78034E+12,eng,352,3513,170
46465,The Chemistry of Death (David Hunter  #1),Simon Beckett,4.1,385340044,9.78039E+12,eng,320,8999,446
46478,The Pregnancy Test (Sexy in NYC  #1),Erin McCarthy,3.74,758208472,9.78076E+12,eng,248,4232,240
46480,Mouth to Mouth,Erin McCarthy,3.81,075820843X,9.78076E+12,eng,280,2917,118
46484,Smart Mouth,Erin McCarthy,3.69,758205961,9.78076E+12,en-US,304,1337,65
46485,Heiress for Hire (Cuttersville  #2),Erin McCarthy,3.76,425207617,9.78043E+12,en-US,284,2750,136
46486,Bled Dry (Vegas Vampires  #3),Erin McCarthy,3.81,425215156,9.78043E+12,eng,284,2834,123
46487,Bad Boys Over Easy,Erin McCarthy-Jen Nicholas-Jennifer Wardrip-Jordan Summers,3.78,758208456,9.78076E+12,en-US,249,1034,29
46506,The Orchard Keeper,Cormac McCarthy,3.55,330314912,9.78033E+12,eng,256,5392,353
46508,Child of God,Cormac McCarthy,3.86,844667501,9.78084E+12,eng,197,57,5
46524,_êÑÅ_º_°___¸__,Alexandre Dumas-Alexandre Dumas,4.03,5170110502,9.78517E+12,rus,474,303,4
46527,The Three Musketeers,Saddleback Educational Publishing,3.56,1562549421,9.78156E+12,eng,61,9,0
46528,Three Musketeers,Alexandre Dumas-Michael Leitch-Victor G. Ambrus,4.07,751363782,9.78075E+12,eng,64,56,2
46544,The Shelters of Stone (Earth's Children  #5),Jean M. Auel,3.82,553382616,9.78055E+12,eng,891,33918,914
46545,Jean Arthur: The Actress Nobody Knew,John Oller,3.89,879102780,9.78088E+12,eng,358,272,27
46547,I Will Fear No Evil,Robert A. Heinlein,3.67,399104607,9.7804E+12,eng,401,31,3
46551,Vendredi,Robert A. Heinlein,3.83,2277217824,9.78228E+12,fre,447,36,3
46552,Au-delÃ  du crÃ©puscule  ou  La vie et les amours de Maureen Johnson,Robert A. Heinlein-Francis Kerline,3.87,2277225916,9.78228E+12,fre,571,2,0
46558,Tramp Royale,Robert A. Heinlein,3.7,441004091,9.78044E+12,eng,371,680,13
46559,Grumbles from the Grave,Robert A. Heinlein-Virginia Heinlein,3.58,345362462,9.78035E+12,eng,281,2018,33
46564,The Magic Orange Tree and Other Haitian Folktales,Diane Wolkstein-Edwidge Danticat-Elsa Henriquez,4.16,805210776,9.78081E+12,eng,224,120,11
46565,The Orange Trees of Versailles (Les Orangers de Versailles  #1),Annie Pietri-Catherine Temerson,3.77,440419484,9.78044E+12,eng,137,174,21
46568,My Sweet-orange Tree,JosÃ© Mauro de Vasconcelos,4.39,91520800,9.78009E+12,eng,166,49,5
46570,A Thousand Orange Trees,Kathryn Harrison,3.61,1857024079,9.78186E+12,en-US,317,78,8
46571,My Sweet Orange Tree,JosÃ© Mauro de Vasconcelos,4.39,9997555627,9.79E+12,eng,208,864,61
46578,Asterix y los Godos,RenÃ© Goscinny-Albert Uderzo,4.13,847510035X,9.78848E+12,spa,48,49,2
46579,Asterix e os Godos,RenÃ© Goscinny-Albert Uderzo,4.13,8501022977,9.7885E+12,por,48,1,1
46583,The Broken Gun,Louis L'Amour,3.75,553248472,9.78055E+12,eng,192,1673,83
46596,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.25,679801111,9.78068E+12,eng,209,1432,121
46597,Jukebox Queen of Malta,Nicholas Rinaldi,3.47,684867427,9.78068E+12,eng,368,118,18
46602,Echo Burning (Jack Reacher  #5),Lee Child,4,425206246,9.78043E+12,en-US,420,235,22
46604,The Gift: Understand and Develop Your Psychic Abilities,Echo Bodine-Melody Beattie,4.12,1577312058,9.78158E+12,eng,160,232,14
46607,Echo Platoon (Rogue Warrior  #8),Richard Marcinko-John Weisman,3.95,671000748,9.78067E+12,eng,402,530,9
46608,Tending Lives: Nurses on the Medical Front,Echo Heron,4.27,804118213,9.7808E+12,eng,416,381,24
46609,Echoes of the Soul: Moving Beyond the Light,Echo Bodine-Julia Ingram-Nick Bunick,4.28,1577310764,9.78158E+12,en-US,224,337,31
46610,Brevity and Echo: An Anthology of Short Short Stories,Abigail Beckel-Kathleen Rooney-Chip Cheek-Amy L. Clark-Kirsten Culbertson-Mark Decarteret-Erin Dionne-Denise Duhamel-Elizabeth Kemper French-Lee    Harrington-Jen Heller-Chris Helmuth-Derrick Ableman-Steve Himmer-Brian Hinshaw-Jacqueline Holland-Amanda Holzer-Shannon Huffman-John F. Kersey-Laurel Dile King-Mariette Landry-Molly Lanzarotta-Joann Avallon-Matt Marinovich-Melissa McCracken-Sheehan McGuirk-LaTanya McQueen-Maryanne O Hara-Janice O Leary-Josh Pahigian-Jennifer Pieroni-Robert Repino-Rusty Barnes-Ashley Rice-Matt Rittenhouse-Joe Robb-Beth Anne Royer-Brian Ruuska-Mary Saliba-Nina R. Scheider-Kimberly Ann Southwick-R.S. Steinberg-Cam Terwilliger-Jane Berentson-Laura van den Berg-Stace Budzko-Leslie Busler-Jennifer Carr-Keith Carter-Don  Lee-Tara Lynn Masih,4.38,978984803,9.78098E+12,eng,168,45,6
46612,Echo of Eternity,Maggie Furey,3.88,553585754,9.78055E+12,eng,582,434,9
46614,The Distant Echo (Inspector Karen Pirie  #1),Val McDermid,3.97,312994834,9.78031E+12,eng,496,5896,412
46623,Star Wars: Survivor's Quest,Timothy Zahn,3.97,99472635,9.7801E+12,eng,480,7028,113
46624,The Survivor's Guide to Sex: How to Create Your Own Empowered Sexuality After Childhood Sexual Abuse,Staci K. Haines,4.31,1573440795,9.78157E+12,eng,200,188,13
46625,The Survivor: Bill Clinton in the White House,John F.  Harris,4.01,375760849,9.78038E+12,eng,560,1185,53
46639,About a Boy,Nick Hornby,3.8,3464371646,9.78346E+12,eng,256,155,7
46640,Rent Girl,Michelle Tea-Laurenn McCubbin,3.79,867196203,9.78087E+12,eng,239,2401,164
46648,Beauty Shop for Rent: . . . fully equipped  inquire within,Laura Bowers,3.87,152057641,9.78015E+12,eng,336,758,114
46651,Foundation's Triumph (Second Foundation Trilogy #3),David Brin,3.99,61056391,9.78006E+12,eng,392,10250,53
46654,The Foundation Trilogy (Foundation  #1-3),Isaac Asimov,4.4,380508567,9.78038E+12,eng,679,78755,922
46656,Foundation and Chaos (Second Foundation Trilogy #2),Greg Bear,4.17,1857237366,9.78186E+12,eng,448,23722,54
46658,Flaming Iguanas: An Illustrated All-Girl Road Novel Thing,Erika Lopez,3.91,068485368X,9.78068E+12,eng,288,1129,111
46661,The Book of Joe,Jonathan Tropper,3.96,385338104,9.78039E+12,eng,338,14213,1350
46674,Feeling Good: The New Mood Therapy,David D. Burns,3.99,380810336,9.78038E+12,eng,736,19175,631
46677,Alexander and the Terrible  Horrible  No Good  Very Bad Day,Judith Viorst-Ray Cruz,4.22,689711735,9.78069E+12,eng,32,159680,2466
46679,Good Owners  Great Dogs,Brian Kilcommons-Sarah    Wilson,4.06,446675385,9.78045E+12,en-US,288,545,61
46680,Changing for Good: A Revolutionary Six-Stage Program for Overcoming Bad Habits and Moving Your Life Positively Forward,James O. Prochaska-John C. Norcross-Carlo C. DiClemente,4.01,038072572X,9.78038E+12,eng,304,578,41
46682,Bad Childhood---Good Life: How to Blossom and Thrive in Spite of an Unhappy Childhood,Laura Schlessinger,3.92,006057786X,9.78006E+12,eng,272,502,84
46698,The Bluest Eye,Toni Morrison,4.01,739411349,9.78074E+12,eng,295,3,0
46699,The Bluest Eye,Toni Morrison,4.01,671447203,9.78067E+12,eng,160,239,28
46700,The Bluest Eyes in Texas (Heartbreak Canyon  #7),Marilyn Pappano,3.67,373274610,9.78037E+12,eng,249,31,3
46709,Haute FidÃ©litÃ©,Nick Hornby,3.94,2264027134,9.78226E+12,fre,256,71,4
46722,The Coming Plague: Newly Emerging Diseases in a World Out of Balance,Laurie Garrett,4.17,140250913,9.78014E+12,en-US,750,8597,301
46723,Plague of the Dead (Morningstar Strain #1),Z.A. Recht-Bowie V. Ibarra,3.84,978970705,9.78098E+12,eng,292,6158,260
46725,Plagues and Peoples,William H. McNeill,3.9,385121229,9.78039E+12,eng,368,3406,144
46727,An American Plague: The True and Terrifying Story of the Yellow Fever Epidemic of 1793,Jim Murphy,3.8,395776082,9.7804E+12,eng,165,3338,493
46730,A Journal of the Plague Year,Daniel Defoe-Cynthia Sundberg Wall,3.53,140437851,9.78014E+12,eng,289,3471,344
46731,CÃ_mo ser buenos,Nick Hornby,3.19,8433967770,9.78843E+12,spa,330,118,20
46732,About a Boy,Anne Collins-Nick Hornby,3.63,058277960X,9.78058E+12,eng,80,222,40
46734,Fever Pitch,Nick Hornby,3.73,140295577,9.78014E+12,eng,239,332,33
46735,Lands of Promise and Despair: Chronicles of Early California  1535-1846,Rose Marie Beebe,3.69,1890771481,9.78189E+12,eng,506,30,3
46736,The Politics of Cultural Despair: A Study in the Rise of the Germanic Ideology,Fritz Stern,4.05,520026268,9.78052E+12,eng,367,90,11
46739,A propos d'un gamin,Nick Hornby,3.8,2259188958,9.78226E+12,fre,324,1,0
46749,Mrs. Dalloway,Virginia Woolf-Stella McNichol-Elaine Showalter,3.79,141182490,9.78014E+12,eng,233,2128,229
46751,Mrs. Dalloway,Virginia Woolf-David Bradshaw,3.79,192839705,9.78019E+12,eng,185,304,40
46752,Mrs. Dalloway's Party: A Short Story Sequence,Virginia Woolf-Stella McNichol,3.87,156029324,9.78016E+12,eng,80,398,37
46755,Surfacing,Margaret Atwood,3.46,385491050,9.78039E+12,eng,244,17504,964
46756,Oryx and Crake (MaddAddam  #1),Margaret Atwood,4.01,385721676,9.78039E+12,eng,389,176663,9832
46759,Poems,Emily BrontÃ«-Robert Van De Weyer,4.13,6279945,9.78001E+12,eng,144,55,2
46769,Emma,Charlotte BrontÃ«-Constance Savery,3.99,553234315,9.78055E+12,eng,215,4672,44
46774,Hellblazer: Fear and Loathing,Garth Ennis-Steve Dillon,4.17,1563892022,9.78156E+12,en-GB,160,3375,29
46775,100 Strokes of the Brush Before Bed,Melissa Panarello-Lawrence Venuti,2.57,802117813,9.7808E+12,eng,176,2655,199
46777,Tithe (Modern Faerie Tales  #1),Holly Black,3.73,689867042,9.78069E+12,eng,332,62604,3190
46789,Uncle Tom's Cabin,Harriet Beecher Stowe-Elizabeth Ammons,3.86,393963039,9.78039E+12,eng,586,236,23
46790,Holy Skirts: A Novel of a Flamboyant Woman Who Risked All for Art,Rene Steinke,3.61,60778016,9.78006E+12,eng,384,322,34
46791,Uncle Tom's Cabin,Harriet Beecher Stowe-Amanda Claybaugh,3.86,1593080387,9.78159E+12,en-US,530,490,52
46792,The Annotated Uncle Tom's Cabin,Harriet Beecher Stowe-Hollis Robbins-Henry Louis Gates Jr.,3.86,393059464,9.78039E+12,eng,528,160,46
46793,Uncle Tom's Cabin,Harriet Beecher Stowe,3.86,486440281,9.78049E+12,eng,384,1169,95
46799,Go Ask Alice,Beatrice Sparks-Anonymous,3.76,1416914633,9.78142E+12,eng,213,209572,9174
46800,Go Ask Alice,Beatrice Sparks,3.76,689817851,9.78069E+12,eng,185,605,68
46805,Cut,Patricia McCormick,3.76,7130317,9.78001E+12,en-GB,173,107,11
46815,Wasted: A Memoir of Anorexia and Bulimia,Marya Hornbacher,4,60858796,9.78006E+12,eng,298,27031,1116
46839,Not Even Wrong: Adventures in Autism,Paul  Collins,4.05,1582343675,9.78158E+12,en-US,245,693,93
46870,The Fairies: Photographic Evidence of the Existence of Another World,Suza Scalora,4.14,60282347,9.78006E+12,eng,36,1750,17
46890,Ex Libris: Confessions of a Common Reader,Anne Fadiman,4.14,374527229,9.78037E+12,eng,162,9037,1407
46901,The Tale of Greyfriars Bobby,Lavinia Derwent-Martin J. Cottam,3.64,140311815,9.78014E+12,eng,80,32,3
46906,Fruits Basket  Vol. 15,Natsuki Takaya-Alethea Nibley-Athena Nibley,4.46,1598160230,9.7816E+12,en-US,196,13559,156
46907,ãƒ•ãƒ«ãƒ_ãƒ„ãƒêã‚_ã‚±ãƒƒãƒˆ 3,Natsuki Takaya,4.38,4592171632,9.78459E+12,jpn,189,28,3
46908,Fruits Basket  Vol. 14,Natsuki Takaya-Alethea Nibley-Athena Nibley,4.46,1595324097,9.7816E+12,en-US,202,13882,151
